tic,name,ra,dec,tmag,ctl,sector,prob 
343976519,5976629515654118272,254.92691608402188,-37.43817242391279,8.564,-1,-1,0.8995733571453345 
348576808,5976761830668353536,256.2647286378781,-36.317055973754606,11.348,-1,-1,0.946498278320901 
346619967,5976786092975551616,255.7126436809511,-36.329846578357404,13.355,-1,-1,0.2710341902609927 
379148628,5976862848303962752,257.035247434152,-36.7972845163684,13.115,-1,-1,0.5637835866850791 
225075145,5976883670298930048,257.8844616443641,-36.57862019291,11.648,-1,-1,0.8571021879460374 
44814333,5977323822915877504,257.678630922301,-34.8932745190657,13.692,-1,-1,0.39118665949396714 
43930428,5977344915431237888,257.26647345030887,-34.926679263439105,11.287,-1,-1,0.807161834183534 
341950564,5977503382542275584,254.31075452026198,-36.1924870174752,10.786,-1,-1,0.3020210420939111 
39487104,5977595952035905920,255.74538938647598,-35.5416824228218,12.851,-1,-1,0.6713481595794983 
36506701,5977730745287763584,254.44185154889598,-35.7098959674348,12.538,-1,-1,0.4503676643425547 
40155452,5978048710291051520,255.862691063246,-34.92005948410999,13.146,-1,-1,0.6169663886319109 
40153036,5978089392303970688,255.82724815274497,-34.68749489305159,12.686,-1,-1,0.8783903019004349 
40389295,5978417763899181824,255.969785466676,-33.6967110158868,13.732,-1,-1,0.5069360419282402 
150526335,5978614683890153856,258.56935355558994,-34.9028543087421,13.199,-1,-1,0.21848477537166622 
45738586,5978890008525744128,257.911936028055,-34.321036722021596,13.349,-1,-1,0.38555047718671526 
151704157,5978966385844418560,258.9094798834529,-33.83405324911501,7.697,-1,-1,0.4935603235269299 
46286295,5979045142711311488,258.141685278905,-33.4509962858414,12.07,-1,-1,0.5067635939292672 
151307727,5979089702942399616,258.763434611125,-32.9147377306253,12.355,-1,-1,0.3309917703552393 
156336605,5979307547997704960,260.475237124126,-32.9959757832205,11.436,-1,-1,0.3516314416104401 
154197858,5979414952226464640,259.8231232050139,-32.91858252655919,12.625,-1,-1,0.34604874503059974 
156668113,5979565349155475840,260.641923227435,-32.026606936556895,13.032,-1,-1,0.3823518900648939 
43031210,5979972232826274560,256.935454225139,-33.0822451581953,13.196,-1,-1,0.599768530706295 
151689186,5980220623751917568,258.88130880233996,-32.5919812845291,12.988,-1,-1,0.3027763443882689 
152909141,5980263156735449472,259.31584366147,-32.132228118741395,12.513,-1,-1,0.5731451090202754 
151389132,5980336416102110976,258.828951154278,-31.777437888129207,12.918,-1,-1,0.5618841643678041 
154052381,5980393934276482944,259.840360277027,-31.661859171111892,10.265,-1,-1,0.343201717388573 
152350700,5980437738560024576,259.270765962109,-31.492021455379593,13.583,-1,-1,0.4807801994479522 
152346470,5980482376247739392,259.24147937553397,-31.1511999444872,8.832,-1,-1,0.21224875268711293 
83573203,6017423046298022144,249.43962380957697,-39.38731102048789,13.055,-1,-1,0.28059616593498193 
83821727,6017418820049877888,249.57121346051792,-39.4706978489637,9.689,-1,-1,0.40231304441025617 
83574678,6017416724105764224,249.49390525897698,-39.55624805362321,11.865,-1,-1,0.7384784128717965 
83575675,6017410053991075584,249.37584518238398,-39.6710779497755,11.181,-1,-1,0.8174795867105137 
293200969,6017429196691453952,249.166864906972,-39.366742416213896,11.813,-1,-1,0.7261898545458252 
83240918,6017440428001834752,249.27387045490605,-39.2072216532219,12.767,-1,-1,0.28860567641799484 
293200735,6017438061503986560,249.182937240404,-39.332765769927896,9.283,-1,-1,0.35928579403476624 
293199545,6017440118764258176,249.18454774314304,-39.1801959506266,13.225,-1,-1,0.3157722620428016 
293200964,6017429192365328768,249.169851314394,-39.3660426471605,11.484,-1,-1,0.820937182282751 
83822769,6017514267077558528,249.536724116358,-39.3430107678076,12.416,-1,-1,0.27807311586541783 
292810205,6017481251699071360,248.91899385782207,-39.2567757958467,11.572,-1,-1,0.5978335250885132 
83822530,6017513957839896960,249.549375753015,-39.375774315313095,11.672,-1,-1,0.3173466367747414 
293198487,6017491800139463296,249.05847824552998,-39.0420250895264,13.295,-1,-1,0.26736606831946425 
84172545,6017516332990674944,249.672750679194,-39.24830728247971,13.532,-1,-1,0.3541613018752738 
84416038,6017549180911020288,249.91662515369498,-38.9731388624025,13.229,-1,-1,0.30696279192246473 
84748178,6017555915419670144,249.945956876657,-38.769119760596105,9.704,-1,-1,0.8795438223370458 
83824229,6017520318720281216,249.628851985844,-39.1524214564202,6.935,-1,-1,0.29843825261571133 
84169494,6017542412034381952,249.72701705597095,-38.850153922368094,13.55,-1,-1,0.2937798198248696 
84040842,6017543408466835328,249.672961808078,-38.80901483268651,13.473,-1,-1,0.37883788757489767 
84525699,6017580929313001344,249.8671913256601,-38.40651998439861,10.634,-1,-1,0.7989168818374149 
83242474,6017583712440616704,249.3035534208659,-39.0106612155985,9.085,-1,-1,0.6327894153374544 
83244176,6017590206431296000,249.27141904451,-38.7961666205395,13.146,-1,-1,0.3895981559020835 
83245109,6017609550964440320,249.26095203200404,-38.676310222684705,7.346,-1,-1,0.8261884758007241 
83481207,6017592401126416128,249.44446917854606,-38.8124648483958,12.645,-1,-1,0.39220177116084753 
83827291,6017594226521403264,249.51287064641,-38.762991752606204,14.093,-1,-1,0.338172104498674 
83243659,6017588522804093440,249.21587805809102,-38.8628679423485,9.453,-1,-1,0.2539474616597143 
83247584,6017617861693569536,249.23881004042596,-38.373476462389704,13.115,-1,-1,0.38842012626200273 
84038801,6017620576109602816,249.703063883521,-38.564647748469895,10.225,-1,-1,0.26608430304703373 
84037012,6017629101659331200,249.77389278319004,-38.344495363487205,12.711,-1,-1,0.3209931108001923 
84038525,6017621095839005056,249.74053348254088,-38.53066852900051,13.569,-1,-1,0.3226290384039285 
83831704,6017645143322521600,249.60631587697304,-38.2331859858415,11.402,-1,-1,0.3291963822108429 
291625955,6017707128289676672,248.40398658222503,-38.7835672645212,11.079,-1,-1,0.3370272833238906 
352162554,6018780148565450880,246.877208908876,-37.82275580960629,10.009,-1,-1,0.8383135689750587 
28416933,6018816672960381184,247.14771613818297,-37.3844144255293,11.524,-1,-1,0.6176393300435871 
28323832,6018832306641334656,246.96675005599997,-37.3208611511093,12.079,-1,-1,0.7652284944873978 
351719191,6018905394122230784,246.74505173403398,-36.8242658281362,13.002,-1,-1,0.33719704805250356 
351308164,6018877219135622528,246.47517134411302,-37.0537267150004,13.263,-1,-1,0.7913849543863549 
85133085,6019085610970193536,250.1370755378139,-38.226875014129796,9.254,-1,-1,0.365774364537141 
85132522,6019083648130676224,250.104112925308,-38.29155957861729,12.909,-1,-1,0.43241499603809697 
458094534,6019119760215158272,250.406608822988,-37.8969903964392,10.991,-1,-1,0.7386106715258672 
83923515,6019376637914806400,249.598996798758,-37.2591416278188,11.244,-1,-1,0.6839363956774253 
85237928,6019484321357037184,250.2647555750999,-37.084212251032405,10.433,-1,-1,0.8608716327084117 
458123688,6019598941127768832,250.42784959419205,-36.1288611279145,12.459,-1,-1,0.47692338514523996 
95615554,6020018817128289280,250.99395283718295,-35.401247243125,13.097,-1,-1,0.6335731790366167 
96135993,6020141309595475584,251.260922813341,-34.8714921682216,11.813,-1,-1,0.9060998576236113 
292925229,6020187282923881344,248.895008414362,-37.110192473674005,9.012,-1,-1,0.6111591429262255 
462891241,6020383378267392640,249.90445076728693,-35.6783131940026,10.284,-1,-1,0.9313296858532584 
211842058,6020499548541656192,248.113331361474,-35.893935970276,13.14,-1,-1,0.7156659376143966 
280474618,6020514769906985728,248.807612232139,-35.724757554704496,6.723,-1,-1,0.908827594931946 
211845665,6020604685025643648,248.10267454617002,-35.212885373669494,10.32,-1,-1,0.9547313193890504 
212245897,6020653892496176128,249.44768970920498,-35.0471173340333,12.81,-1,-1,0.6952796814850642 
212105792,6020708558841416832,248.69860801929502,-34.7982545013199,12.955,-1,-1,0.680000249919419 
95178630,6020811358855295744,250.674562135098,-34.94179435266389,13.116,-1,-1,0.684994966535164 
463022163,6020855618508424576,250.30258541374502,-34.9056176619952,11.847,-1,-1,0.7763353279150396 
94754639,6020857095991304192,250.336910962922,-34.836747056260194,10.854,-1,-1,0.9355586008215346 
95090332,6020871767600541056,250.53548730178198,-34.4620042590632,8.364,-1,-1,0.49713125248818574 
463022163,6020855618522530304,250.30214442623603,-34.9066021307317,11.847,-1,-1,0.8888538554952494 
463024629,6020882900155390592,250.265845989311,-34.5116805459571,13.54,-1,-1,0.6465224679342085 
96139953,6020944193602176640,251.220738264184,-34.305148105009906,11.405,-1,-1,0.7574132329310506 
280828479,6021126064026491264,249.064761663844,-34.2000441013386,7.827,-1,-1,0.7855639475323095 
280827988,6021132386218379648,249.16500860415903,-34.1222671430996,13.329,-1,-1,0.6774664640558601 
212201942,6021156025719468800,249.43065642594394,-33.94818743830729,10.03,-1,-1,0.9140690080999477 
382951562,6021142934659068288,249.52298796765797,-34.0197292411746,8.466,-1,-1,0.8919789726890806 
3411260,6021791474697778176,244.89338485841,-36.403247043222,8.74,-1,-1,0.8238678369632095 
210440089,6021857170519052544,244.82980264132303,-35.9635134425622,13.394,-1,-1,0.7786607888362999 
350864828,6021910565552001152,246.07153614494095,-36.4776275062243,10.012,-1,-1,0.5787020010693364 
350779766,6021907370096295040,246.034230187919,-36.598223931424705,12.745,-1,-1,0.2246162994032622 
350781396,6021986534935796864,246.01985112815504,-36.2266923702214,12.022,-1,-1,0.030973310216970897 
352173766,6022023506014125568,246.7955841352959,-36.1581026894985,12.652,-1,-1,0.7824373540005586 
211310047,6022069685504147840,246.96800122961105,-35.783561261731,8.668,-1,-1,0.8960098239785108 
211312942,6022138611141861504,246.96348699871908,-35.2354798017929,11.339,-1,-1,0.8320005644306121 
210637284,6022189562319619968,245.305002149956,-35.8521261581961,12.46,-1,-1,0.6276820272608352 
211151224,6022147299843620992,246.56145604977596,-35.2535014430062,11.203,-1,-1,0.9431998329828344 
210636726,6022189291750584960,245.23053993976197,-35.883541941972,9.296,-1,-1,1.6367154627177072e-254 
210844047,6022324119360871296,245.92525115777698,-35.1688556138562,12.516,-1,-1,0.7605338484704621 
210845938,6022422560013777152,245.88453891774898,-34.66400312594139,8.764,-1,-1,0.971680154357796 
210845898,6022422285135868288,245.90670899453704,-34.6728554627675,8.834,-1,-1,0.7629786297937827 
95800893,6022873909547185152,243.55463240783698,-35.246648494456004,13.272,-1,-1,0.8146708007639514 
95800897,6022873909547184512,243.55400865737602,-35.247533418194706,13.171,-1,-1,0.8054780462744894 
96631952,6023009458701741440,244.66254171227502,-35.4086126176254,8.272,-1,-1,0.9334167743648246 
95353237,6022989289552515584,243.04426149462407,-34.5809845139134,13.077,-1,-1,0.8116059832243525 
210550350,6023050209352046720,245.10398599059602,-35.0152814408808,12.226,-1,-1,0.5935467551234432 
210641069,6023147378694015744,245.37435060368801,-34.7852405823294,13.448,-1,-1,0.5647471214393798 
210642284,6023173801333046784,245.378785356784,-34.4111971300418,12.959,-1,-1,0.555429859632129 
210725174,6023156995112098432,245.426439566632,-34.5819104626087,12.254,-1,-1,0.8331513517562337 
210735586,6023201868932021888,245.576169765131,-34.1785394683064,12.861,-1,-1,0.3423655304797107 
96488731,6023335429543183744,244.542535014066,-34.0904998122314,13.405,-1,-1,0.7569898864646227 
96059446,6023394322130031744,243.87072181796103,-34.03818905573131,9.787,-1,-1,4.958010833229781e-06 
210553702,6023435553818298112,245.01268692697104,-33.8569137434249,13.566,-1,-1,0.728278220845722 
210541258,6023434969702417024,244.960648795463,-33.912704871083605,9.444,-1,-1,0.9457732803875493 
96328815,6023498981896583936,244.25953625134704,-33.7183827885005,13.113,-1,-1,0.7756225706543474 
211679194,6023603843508780672,247.92507518092398,-35.08822265806119,9.878,-1,-1,0.9119137583247147 
211577099,6023577906221271424,247.599385064202,-35.363613985419,12.229,-1,-1,0.7742096698016406 
211681133,6023633156682206720,247.84549962290905,-34.70444724440001,4.585,-1,-1,0.6085237205719288 
211850624,6023739843672328704,248.15316616346203,-34.286923862155895,13.125,-1,-1,0.6924189883741649 
211396875,6024060660540909824,247.16878375894905,-33.7084802957245,12.721,-1,-1,0.7102964085187355 
211588536,6024122611150743296,247.57852174315897,-32.941763253150604,13.425,-1,-1,0.7368478838402999 
280822724,6024197068713451904,249.17323949710794,-33.243747793330606,8.302,-1,-1,0.8421923992383937 
280352117,6024210606451440640,248.843574021582,-33.4815172116567,10.06,-1,-1,0.236662571437796 
280822756,6024197068713448320,249.18367236334407,-33.250194418038895,12.35,-1,-1,0.7733663204154605 
280352265,6024209678738471552,248.843602001417,-33.5110936428125,12.142,-1,-1,0.7728380363333915 
211920483,6024220948732995328,248.251108824007,-33.5326038273131,7.332,-1,-1,0.7878381912651184 
280351891,6024233490027940864,248.89993480074196,-33.4431128143408,9.95,-1,-1,0.7688529887347442 
212113693,6024254239012696832,248.74125850432202,-33.162708562585394,13.046,-1,-1,0.613148636731246 
386806164,6024281421866596352,249.70408234363296,-33.2196191179301,8.966,-1,-1,0.9246002904838067 
382948199,6024274511249852800,249.49447866066998,-33.303265081785895,12.192,-1,-1,0.776388521759737 
462966390,6024305572447111424,250.047255150099,-33.0445609093901,9.637,-1,-1,8.620241795720888e-32 
212006744,6024468471964792704,248.419126496695,-32.754986476819404,9.493,-1,-1,0.828588708053958 
212084533,6024472152774061568,248.55469293452597,-32.703695414577105,13.57,-1,-1,0.7891793002989055 
281134513,6024593232176800000,249.28369767180405,-32.146018256764805,8.919,-1,-1,0.2615699816789855 
212044426,6024651471933313024,248.509133933919,-31.930370871750302,11.7,-1,-1,0.8196766813871077 
280273742,6024632681476860288,248.81918136348,-32.0852108334472,12.763,-1,-1,0.7695379351585023 
211080657,6024733935303422208,246.438047137889,-33.5672217301021,7.53,-1,-1,0.0 
210966899,6024717859252795776,246.137206603359,-33.73962219054809,13.005,-1,-1,0.8042021138777029 
212137379,6024680471550495872,248.76989308069702,-31.619351923407105,11.267,-1,-1,4.416259447002727e-156 
210796217,6024791286015780736,245.80579778617792,-33.2942327765542,12.654,-1,-1,0.7892528401027818 
211030810,6024753490302425216,246.395954787358,-33.4097137189097,13.516,-1,-1,0.7536209943295857 
210867686,6024820560513713280,245.919877940346,-33.1044127673341,11.168,-1,-1,0.7226028397830035 
210908714,6024816020718366464,245.987187940607,-33.201052543856,7.434,-1,-1,0.9667309417859913 
211143026,6024849594490360320,246.650048990254,-33.2483270902271,12.392,-1,-1,0.9106626194394667 
210908710,6024816059387932416,245.986234453568,-33.1995162020831,7.015,-1,-1,0.829072456609096 
211143017,6024849594490361856,246.64957707277594,-33.246809000840805,10.293,-1,-1,0.7959588605097234 
211028198,6024926354148538496,246.316121974782,-32.7228943175827,12.562,-1,-1,0.7566262806692574 
211139554,6024962534953860480,246.61890935260595,-32.3403058446138,12.523,-1,-1,0.7298073902542743 
211340046,6024952978635492608,246.98219431699403,-32.3505564394785,11.337,-1,-1,0.7790599468137007 
210740467,6025041459270303232,245.69696798560994,-32.530608642020205,13.148,-1,-1,0.7348408762928982 
210793513,6025041558043344768,245.69890344086497,-32.51514494549631,12.118,-1,-1,0.7560650029817 
210577071,6025046613231810176,245.12201732382604,-32.90279434768551,10.67,-1,-1,0.9205031626146235 
210739610,6025026547143426560,245.591481625318,-32.822735698957,12.331,-1,-1,0.782626969804967 
210518922,6025073654346256640,244.98156838345497,-32.6341266412906,12.888,-1,-1,0.569096626131795 
210904767,6025147218543620480,246.05774111194302,-32.1437887953825,8.934,-1,-1,0.760779002094073 
211026927,6025128698644315904,246.33530926989104,-32.3590051358698,9.985,-1,-1,2.6530542582485656e-173 
211086449,6025168555941932160,246.40219388236,-32.076920184764205,6.988,-1,-1,0.006095915737747581 
210975114,6025247514623130752,246.23458215519798,-31.566690275840305,8.395,-1,-1,0.708469484409622 
211599730,6025280804899362560,247.54411383385704,-32.3248106254045,11.903,-1,-1,0.871189144806847 
211502047,6025386946446046592,247.50275382484705,-31.6478814195949,13.458,-1,-1,0.7841637727067041 
211459804,6025381517607402240,247.27428907899397,-31.757111302608404,10.887,-1,-1,0.9326206315597949 
212010449,6025402923724348288,248.38559308537293,-31.888291839377306,11.783,-1,-1,0.7021646654218845 
211912000,6025411032622766592,248.34999526312598,-31.631396859998897,11.964,-1,-1,0.7775056944549267 
